underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8683.4,BTC-27MAR20,1583060392838,open,0.54,53.6,0.5295,0.549,0.53936978,87.78,0.5975,0.0,BTC-27MAR20-4000-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.02541,-0.04309,2.83367,0.0,0.9997
8683.4,BTC-27MAR20,1583060392838,open,0.0,926.7,0.0005,0.0105,0.00089884,110.46,0.001,0.0,BTC-27MAR20-18000-C,8568.82,103.53,0.0005,86.4,0.0015,24.0,117.55,0.60893,-1.29979,0.05519,1e-05,0.00987
8943.4,BTC-26JUN20,1583060392838,open,0.02,642.7,0.009,0.041,0.02068373,64.63,0.0225,0.0,BTC-26JUN20-6000-P,8568.82,63.44,0.0195,58.0,0.022,24.0,65.93,8.96517,-2.47898,-3.49307,5e-05,-0.10129
8683.4,BTC-27MAR20,1583060392840,open,0.42,35.7,0.413,0.4385,0.42489875,90.95,0.4975,0.0,BTC-27MAR20-5000-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.51705,-0.90867,3.48977,1e-05,0.99182
8683.4,BTC-27MAR20,1583060392840,open,0.0,37.2,0.0005,0.0105,0.0001811,91.26,0.0005,0.0,BTC-27MAR20-4500-P,8568.82,0.0,0.0,0.0,0.001,44.1,111.59,0.16971,-0.29928,-0.01559,0.0,-0.00235
8943.4,BTC-26JUN20,1583060392852,open,0.02,608.6,0.006,0.0455,0.01881301,82.21,0.018,0.0,BTC-26JUN20-18000-C,8568.82,80.88,0.0175,24.0,0.02,44.0,83.37,9.00232,-3.1661,2.37851,4e-05,0.10187
8943.4,BTC-26JUN20,1583060392854,open,0.1,935.9,0.071,0.1465,0.10456076,65.95,0.1045,0.0,BTC-26JUN20-10000-C,8568.82,65.47,0.1035,16.9,0.106,0.1,66.59,20.06183,-5.65984,10.03982,0.00012,0.45515
8943.4,BTC-26JUN20,1583060392854,open,0.02,542.5,0.01,0.0555,0.02566349,78.18,0.027,0.0,BTC-26JUN20-16000-C,8568.82,77.23,0.0245,24.0,0.027,58.0,79.25,11.10245,-3.71335,3.19013,6e-05,0.13706
8943.4,BTC-26JUN20,1583060392854,open,0.01,2552.7,0.0005,0.023,0.00620762,105.06,0.0065,0.0,BTC-26JUN20-32000-C,8568.82,103.27,0.0055,219.9,0.007,41.0,106.92,3.66701,-1.6482,0.74923,1e-05,0.03237
8683.4,BTC-27MAR20,1583060392854,open,0.0,871.8,0.0005,0.0115,0.00194578,96.05,0.0015,0.0,BTC-27MAR20-15000-C,8568.82,92.61,0.0015,49.3,0.0025,24.0,99.66,1.22417,-2.27203,0.12487,2e-05,0.02223
8683.4,BTC-27MAR20,1583060392854,open,0.0,898.4,0.0005,0.0105,1.7e-07,121.9,0.0005,0.0,BTC-27MAR20-40000-C,8568.82,0.0,0.0,0.0,0.0005,0.1,194.76,0.0003,-0.00071,2e-05,0.0,0.0
8683.4,BTC-27MAR20,1583060392854,open,0.0,267.1,0.0005,0.0105,3.52e-06,121.01,0.0005,0.0,BTC-27MAR20-32000-C,8568.82,0.0,0.0,0.0,0.0005,2.3,170.31,0.00483,-0.01129,0.00029,0.0,5e-05
8683.4,BTC-27MAR20,1583060392856,open,0.05,1241.5,0.031,0.0815,0.04812738,55.31,0.0495,0.0,BTC-27MAR20-8500-P,8568.82,54.71,0.0475,0.1,0.05,20.5,57.12,9.00572,-9.6257,-2.84155,0.0003,-0.41349
8943.4,BTC-26JUN20,1583060392856,open,0.01,1315.4,0.0045,0.039,0.01474161,86.22,0.016,0.0,BTC-26JUN20-20000-C,8568.82,84.71,0.0135,24.0,0.016,44.0,87.68,7.51758,-2.77289,1.86637,3e-05,0.07991
8683.4,BTC-27MAR20,1583060392861,open,0.37,22.4,0.354,0.3825,0.36750858,79.21,0.4285,0.0,BTC-27MAR20-5500-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.70025,-1.07186,3.82213,2e-05,0.98842
8683.4,BTC-27MAR20,1583060392861,open,0.15,10.3,0.128,0.1755,0.15020781,59.23,0.174,0.0,BTC-27MAR20-7500-C,8568.82,41.0,0.1405,6.0,0.1715,6.0,88.13,5.55009,-6.35218,4.26616,0.00018,0.84325
8943.4,BTC-26JUN20,1583060392864,open,0.09,492.0,0.0595,0.129,0.08981523,64.06,0.0875,0.0,BTC-26JUN20-8000-P,8568.82,62.41,0.0865,16.6,0.089,4.0,63.65,17.91648,-4.91021,-11.52133,0.00011,-0.3125
8683.4,BTC-27MAR20,1583060392864,open,0.03,1697.6,0.0135,0.053,0.02664953,56.59,0.0255,0.0,BTC-27MAR20-8000-P,8568.82,55.27,0.0255,23.2,0.0275,23.0,57.56,7.61358,-8.32557,-1.81275,0.00025,-0.26783
8943.4,BTC-26JUN20,1583060392864,open,0.26,126.5,0.2355,0.2985,0.26456577,64.05,0.285,0.0,BTC-26JUN20-7000-C,8568.82,61.1,0.26,1.0,0.2905,7.0,79.97,13.98157,-3.83093,15.45772,9e-05,0.80434
8683.4,BTC-27MAR20,1583060392864,open,0.08,1131.6,0.058,0.116,0.08127096,56.76,0.0735,0.0,BTC-27MAR20-9000-P,8568.82,55.55,0.08,3.0,0.0825,0.1,57.93,9.10409,-9.98538,-3.97279,0.0003,-0.56411
8683.4,BTC-27MAR20,1583060392864,open,0.0,2235.3,0.0005,0.0125,0.00295514,91.78,0.0025,0.0,BTC-27MAR20-14000-C,8568.82,89.36,0.0025,175.3,0.0035,49.0,94.39,1.7208,-3.05185,0.18766,4e-05,0.03344
8683.4,BTC-27MAR20,1583060392864,open,0.0,374.5,0.0005,0.0105,0.00028104,120.7,0.001,0.0,BTC-27MAR20-22000-C,8568.82,0.0,0.0,0.0,0.001,19.0,137.21,0.22089,-0.51521,0.01765,0.0,0.00315
8683.4,BTC-27MAR20,1583060392864,open,0.0,707.3,0.0005,0.0105,0.00072599,91.21,0.001,0.0,BTC-27MAR20-5000-P,8568.82,86.99,0.0005,3.0,0.001,49.1,95.27,0.52489,-0.92514,-0.05572,1e-05,-0.00833
8683.4,BTC-27MAR20,1583060392864,open,0.01,1610.0,0.0005,0.0205,0.00754877,64.15,0.008,0.0,BTC-27MAR20-7000-P,8568.82,62.84,0.007,24.2,0.008,65.0,65.18,3.72201,-4.6135,-0.59406,0.00011,-0.08896
8683.4,BTC-27MAR20,1583060392864,open,0.0,1389.6,0.0005,0.0105,3.156e-05,91.28,0.0005,0.0,BTC-27MAR20-4000-P,8568.82,0.0,0.0,0.0,0.0005,9.9,118.92,0.0384,-0.06774,-0.00306,0.0,-0.00046
8683.4,BTC-27MAR20,1583060392866,open,0.39,173.2,0.357,0.4235,0.38743564,75.89,0.318,0.0,BTC-27MAR20-12000-P,8568.82,0.0,0.1,1.0,0.0,0.0,0.0,2.99498,-4.39227,-8.12929,7e-05,-0.93318
8683.4,BTC-27MAR20,1583060392866,open,0.07,177.8,0.05,0.102,0.06922108,55.29,0.07,0.0,BTC-27MAR20-8500-C,8568.82,54.59,0.0685,0.1,0.07,0.5,56.04,9.00565,-9.62109,3.18438,0.0003,0.58653
8943.4,BTC-26JUN20,1583060392871,open,0.05,390.1,0.0265,0.0775,0.04728686,64.06,0.044,0.0,BTC-26JUN20-7000-P,8568.82,62.27,0.0445,23.3,0.0475,19.3,64.2,13.98281,-3.83207,-6.95808,9e-05,-0.19569
8943.4,BTC-26JUN20,1583060392871,open,0.0,457.4,0.0005,0.0125,0.00269476,73.2,0.0035,0.0,BTC-26JUN20-4000-P,8568.82,69.81,0.002,73.0,0.0035,44.0,76.51,2.00324,-0.62734,-0.52945,1e-05,-0.01579
8683.4,BTC-27MAR20,1583060392871,open,0.0,154.1,0.0005,0.0105,8.04e-06,120.87,0.0005,0.0,BTC-27MAR20-30000-C,8568.82,0.0,0.0,0.0,0.001,44.0,174.65,0.01013,-0.02366,0.00064,0.0,0.00011
8683.4,BTC-27MAR20,1583060392871,open,0.0,1425.2,0.0005,0.012,0.00225866,76.14,0.0025,0.0,BTC-27MAR20-6000-P,8568.82,74.53,0.002,24.0,0.0025,0.1,77.55,1.44685,-2.12879,-0.1809,4e-05,-0.02713
8943.4,BTC-26JUN20,1583060392880,open,0.01,506.1,0.0005,0.0205,0.00825794,68.28,0.009,0.0,BTC-26JUN20-5000-P,8568.82,66.82,0.0075,28.1,0.009,24.0,69.64,4.77428,-1.39456,-1.5176,3e-05,-0.04474
8943.4,BTC-26JUN20,1583060392883,open,1.48,0.0,1.416,1.5405,1.4720618,90.11,None,0.0,BTC-26JUN20-22000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,6.45266,-2.48739,-68.91821,3e-05,-0.93453
8943.4,BTC-26JUN20,1583060392883,open,1.04,1.0,0.981,1.094,1.0315244,82.26,0.9,0.0,BTC-26JUN20-18000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,9.01528,-3.17273,-55.25425,4e-05,-0.89793
8943.4,BTC-26JUN20,1583060392883,open,0.66,34.7,0.656,0.6755,0.66578494,86.43,0.708,0.0,BTC-26JUN20-3000-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.93698,-0.34644,9.38183,0.0,0.99339
8683.4,BTC-27MAR20,1583060392883,open,0.17,902.3,0.141,0.2035,0.1700326,60.91,0.159,0.0,BTC-27MAR20-10000-P,8568.82,48.9,0.1615,6.1,0.2015,5.0,96.14,6.7545,-7.95052,-5.87918,0.00021,-0.78505
8683.4,BTC-27MAR20,1583060392885,open,0.0,2273.8,0.0005,0.011,0.00143249,100.96,0.0025,0.0,BTC-27MAR20-16000-C,8568.82,96.45,0.001,64.0,0.002,24.0,105.65,0.93582,-1.82573,0.09096,2e-05,0.01621
8943.4,BTC-26JUN20,1583060392885,open,0.22,858.7,0.181,0.273,0.22273376,65.96,0.2255,0.0,BTC-26JUN20-10000-P,8568.82,64.52,0.2195,0.1,0.2285,0.1,68.53,20.06206,-5.66105,-21.98046,0.00012,-0.54481
8683.4,BTC-27MAR20,1583060392887,open,0.01,1163.8,0.0005,0.0235,0.00867441,67.09,0.0095,0.0,BTC-27MAR20-11000-C,8568.82,65.7,0.008,70.0,0.0095,24.1,68.72,4.30459,-5.58059,0.61448,0.00012,0.1085
8683.4,BTC-27MAR20,1583060392893,open,1.08,0.0,1.0325,1.12,1.07387688,111.26,1.23,0.0,BTC-27MAR20-18000-P,8568.82,0.0,0.0125,1.0,0.0,0.0,0.0,0.63619,-1.36783,-12.70231,1e-05,-0.98963
8943.4,BTC-26JUN20,1583060392893,open,0.0,330.7,0.0005,0.011,0.00123683,86.51,0.001,0.0,BTC-26JUN20-3000-P,8568.82,84.1,0.001,0.3,0.0015,20.0,88.85,0.94156,-0.34848,-0.22564,0.0,-0.00664
8683.4,BTC-27MAR20,1583060392912,open,1.31,5.3,1.2585,1.3545,1.30402345,121.82,0.907,0.0,BTC-27MAR20-20000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.50531,-1.18951,-14.13379,1e-05,-0.99203
8943.4,BTC-26JUN20,1583060392919,open,0.01,1283.4,0.0005,0.031,0.01018235,93.49,0.01,0.0,BTC-26JUN20-24000-C,8568.82,91.53,0.009,44.0,0.0115,40.0,95.52,5.60044,-2.23991,1.27311,2e-05,0.05464
8683.4,BTC-27MAR20,1583060392921,open,0.02,1975.7,0.0065,0.0385,0.01837813,60.87,0.018,0.0,BTC-27MAR20-10000-C,8568.82,60.38,0.018,39.1,0.019,19.3,61.67,6.7511,-7.94118,1.2089,0.00021,0.21477
8943.4,BTC-26JUN20,1583060392930,open,0.41,142.3,0.357,0.4585,0.40293867,70.44,0.408,0.0,BTC-26JUN20-12000-P,8568.82,0.0,0.005,0.8,0.6,0.6,160.19,17.46645,-5.26328,-31.72304,0.0001,-0.70482
8683.4,BTC-27MAR20,1583060392932,open,0.85,21.2,0.807,0.8865,0.84407963,101.43,0.501,0.0,BTC-27MAR20-16000-P,8568.82,0.0,0.0055,0.1,0.0,0.0,0.0,0.95822,-1.87809,-11.24902,2e-05,-0.98334
8683.4,BTC-27MAR20,1583060392932,open,0.0,428.4,0.0005,0.0105,7.5e-07,121.53,0.0005,0.0,BTC-27MAR20-36000-C,8568.82,0.0,0.0,0.0,0.0005,111.0,183.3,0.00119,-0.00278,7e-05,0.0,1e-05
8683.4,BTC-27MAR20,1583060392932,open,0.0,221.1,0.0005,0.0105,1.6e-06,121.23,0.0005,0.0,BTC-27MAR20-34000-C,8568.82,0.0,0.0,0.0,0.0005,19.0,177.02,0.00236,-0.00553,0.00014,0.0,2e-05
8683.4,BTC-27MAR20,1583060392934,open,0.48,38.8,0.4715,0.493,0.48193659,90.5,0.5475,0.0,BTC-27MAR20-4500-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.15963,-0.27918,3.17552,0.0,0.9978
8943.4,BTC-26JUN20,1583060392940,open,0.55,21.6,0.5445,0.5685,0.55542556,73.15,0.612,0.0,BTC-26JUN20-4000-C,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,1.99776,-0.62516,12.28056,1e-05,0.98426
8943.4,BTC-26JUN20,1583060392974,open,0.01,325.4,0.0005,0.026,0.00771074,99.68,0.0065,0.0,BTC-26JUN20-28000-C,8568.82,98.2,0.007,20.0,0.0085,24.0,101.22,4.43221,-1.89,0.94774,2e-05,0.04081
8683.4,BTC-27MAR20,1583060393000,open,0.01,2568.6,0.0005,0.018,0.00545085,75.78,0.006,0.0,BTC-27MAR20-12000-C,8568.82,74.44,0.005,43.0,0.006,24.1,77.34,2.98397,-4.36982,0.37584,7e-05,0.06651
8943.54,BTC-26JUN20,1583060394808,open,0.5,0.0,0.4545,0.558,0.50098238,72.17,None,0.0,BTC-26JUN20-13000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,15.67357,-4.8393,-36.15895,8e-05,-0.76165
8943.54,BTC-26JUN20,1583060394808,open,0.04,91.2,0.0235,0.084,0.04738512,72.15,0.0475,0.0,BTC-26JUN20-13000-C,8568.82,71.36,0.046,4.0,0.049,31.3,73.07,15.67021,-4.83696,5.46607,8e-05,0.23825
8943.54,BTC-26JUN20,1583060394808,open,0.08,112.7,0.049,0.121,0.07984729,68.51,0.08,0.0,BTC-26JUN20-11000-C,8568.82,68.11,0.079,3.5,0.081,0.1,69.05,19.05567,-5.58482,8.2208,0.00011,0.36691
8943.54,BTC-26JUN20,1583060394808,open,0.31,0.0,0.265,0.3635,0.3098142,68.52,None,0.0,BTC-26JUN20-11000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,19.05661,-5.5862,-27.00108,0.00011,-0.63304
8943.54,BTC-26JUN20,1583060395018,open,0.19,256.8,0.1615,0.2345,0.19528619,64.05,0.1935,0.0,BTC-26JUN20-8000-C,8568.82,61.91,0.191,15.0,0.1975,14.6,65.16,17.91619,-4.90928,14.0964,0.00011,0.68752
8943.6,BTC-26JUN20,1583060395161,open,0.82,7.0,0.7665,0.8745,0.81469526,78.21,0.79,0.0,BTC-26JUN20-16000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,11.11109,-3.71779,-48.03957,6e-05,-0.86279
8683.6,BTC-27MAR20,1583060395165,open,2.0,0.0,1.9355,2.0565,1.99426447,129.27,None,0.0,BTC-27MAR20-26000-P,8568.82,0.0,0.001,1.0,0.0,0.0,0.0,0.09818,-0.24525,-18.42428,0.0,-0.99871
8683.6,BTC-27MAR20,1583060395179,open,0.51,3.0,0.469,0.539,0.50106624,84.56,0.33,0.0,BTC-27MAR20-13000-P,8568.82,0.0,0.15,0.2,0.0,0.0,0.0,2.25064,-3.67769,-8.95398,5e-05,-0.95348
8943.6,BTC-26JUN20,1583060395193,open,1.26,0.1,1.198,1.3165,1.25102934,86.28,1.85,0.0,BTC-26JUN20-20000-P,8568.82,0.0,0.001,2.0,0.0,0.0,0.0,7.5321,-2.78017,-62.17038,3e-05,-0.91988
8683.6,BTC-27MAR20,1583060395196,open,0.0,242.0,0.0005,0.0105,1.892e-05,120.78,0.0005,0.0,BTC-27MAR20-28000-C,8568.82,0.0,0.0,0.0,0.001,44.0,166.48,0.02165,-0.05054,0.00143,0.0,0.00025
8943.6,BTC-26JUN20,1583060395228,open,2.37,0.0,2.2905,2.4445,2.36113868,102.25,None,0.0,BTC-26JUN20-30000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.97875,-1.74048,-95.23226,2e-05,-0.96425
8683.6,BTC-27MAR20,1583060395487,open,0.12,55.3,0.0955,0.157,0.12187763,57.84,0.12,0.0,BTC-27MAR20-9500-P,8568.82,56.9,0.121,2.0,0.124,4.0,60.1,8.11331,-9.0679,-5.02083,0.00026,-0.69374
8683.6,BTC-27MAR20,1583060395487,open,0.34,0.0,0.301,0.3665,0.33131134,72.01,None,0.0,BTC-27MAR20-11500-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.61246,-5.02694,-7.66923,9e-05,-0.91453
8683.6,BTC-27MAR20,1583060395487,open,0.23,0.0,0.192,0.2555,0.22141369,63.64,None,0.0,BTC-27MAR20-10500-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.39217,-6.63145,-6.59507,0.00016,-0.84994
8683.6,BTC-27MAR20,1583060395487,open,0.01,330.8,0.0025,0.0295,0.01220992,63.6,0.013,0.0,BTC-27MAR20-10500-C,8568.82,62.44,0.0115,53.0,0.013,24.0,64.86,5.38742,-6.62094,0.84737,0.00016,0.14986
8683.6,BTC-27MAR20,1583060395487,open,0.01,49.7,0.0005,0.021,0.00694531,71.94,0.007,0.0,BTC-27MAR20-11500-C,8568.82,70.85,0.0065,1.6,0.0075,24.1,73.25,3.60458,-5.01086,0.48182,9e-05,0.08522
8683.6,BTC-27MAR20,1583060395487,open,0.03,282.5,0.0135,0.0535,0.02783613,57.81,0.026,0.0,BTC-27MAR20-9500-C,8568.82,56.91,0.027,23.1,0.029,19.4,59.05,8.11205,-9.06226,1.71324,0.00026,0.30615
8683.6,BTC-27MAR20,1583060395618,open,2.24,0.0,2.1615,2.291,2.22465142,142.09,None,0.0,BTC-27MAR20-28000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13548,-0.37201,-19.83915,0.0,-0.99817
8683.6,BTC-27MAR20,1583060395782,open,2.47,0.0,2.3875,2.5255,2.45497144,149.42,None,0.0,BTC-27MAR20-30000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13085,-0.37781,-21.25739,0.0,-0.99823
8683.6,BTC-27MAR20,1583060395804,open,0.01,1223.5,0.004,0.0315,0.01394866,59.27,0.0145,0.0,BTC-27MAR20-7500-P,8568.82,58.57,0.0135,19.3,0.0145,24.7,60.13,5.5529,-6.36006,-1.0515,0.00018,-0.15687
8683.6,BTC-27MAR20,1583060395838,open,1.54,5.6,1.484,1.588,1.53392087,125.05,1.545,0.0,BTC-27MAR20-22000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.29377,-0.70987,-15.57178,0.0,-0.99567
8943.6,BTC-26JUN20,1583060395840,open,2.15,0.0,2.0715,2.218,2.13859513,99.98,None,0.0,BTC-26JUN20-28000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,4.48759,-1.91951,-88.69619,2e-05,-0.95857
8943.6,BTC-26JUN20,1583060395840,open,1.7,0.0,1.634,1.766,1.69379753,93.7,None,0.0,BTC-26JUN20-24000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.64356,-2.26219,-75.56475,2e-05,-0.94483
8943.6,BTC-26JUN20,1583060395850,open,2.6,0.0,2.5095,2.672,2.5843612,105.49,None,0.0,BTC-26JUN20-32000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,3.73428,-1.6852,-101.70091,1e-05,-0.96691
8943.6,BTC-26JUN20,1583060395852,open,0.35,72.7,0.3275,0.3765,0.34977993,64.6,0.44,0.0,BTC-26JUN20-6000-C,8568.82,32.91,0.33,0.1,0.0,0.0,0.0,8.95982,-2.47634,15.72259,5e-05,0.89879
8943.6,BTC-26JUN20,1583060395861,open,1.93,0.0,1.853,1.992,1.91619622,97.25,None,0.0,BTC-26JUN20-26000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,5.05627,-2.10361,-82.13769,2e-05,-0.95195
8683.6,BTC-27MAR20,1583060395864,open,2.93,0.0,2.839,2.9955,2.91562679,163.62,None,0.0,BTC-27MAR20-34000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13161,-0.41611,-24.09304,0.0,-0.99822
8683.6,BTC-27MAR20,1583060395864,open,0.1,986.0,0.0835,0.1355,0.10532595,56.54,0.104,0.0,BTC-27MAR20-8000-C,8568.82,52.71,0.102,0.1,0.1055,0.2,56.74,7.61126,-8.31633,3.85981,0.00025,0.73234
8683.6,BTC-27MAR20,1583060395864,open,0.25,0.0,0.238,0.275,0.25543845,69.32,None,0.0,BTC-27MAR20-6500-C,8568.82,0.0,0.251,6.1,0.268,6.0,100.87,2.31948,-3.10691,4.28609,6e-05,0.9517
8683.6,BTC-27MAR20,1583060395864,open,1.77,0.0,1.71,1.822,1.76408291,129.19,None,0.0,BTC-27MAR20-24000-P,8568.82,0.0,0.0,0.0,0.0,0.0,0.0,0.19161,-0.47835,-16.9987,0.0,-0.99731
8943.6,BTC-26JUN20,1583060395866,open,0.45,14.3,0.4335,0.469,0.44917144,68.23,0.518,0.0,BTC-26JUN20-5000-C,8568.82,0.0,0.4405,0.1,0.0,0.0,0.0,4.76623,-1.3912,14.49614,3e-05,0.95536
8683.6,BTC-27MAR20,1583060395871,open,2.7,0.0,2.613,2.7605,2.68529782,156.65,None,0.0,BTC-27MAR20-32000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13038,-0.39469,-22.67528,0.0,-0.99824
8683.6,BTC-27MAR20,1583060395930,open,3.62,1.4,3.5165,3.7005,3.60661804,182.61,3.0435,0.0,BTC-27MAR20-40000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13822,-0.48774,-28.34606,0.0,-0.99813
8683.6,BTC-27MAR20,1583060395932,open,3.16,0.1,3.065,3.2305,3.14595683,170.26,2.64,0.0,BTC-27MAR20-36000-P,8568.82,0.0,0.0005,1.0,0.0,0.0,0.0,0.13355,-0.43939,-25.51073,0.0,-0.99819
8683.65,BTC-27MAR20,1583060398332,open,0.04,1733.7,0.027,0.075,0.04480568,56.74,0.044,0.0,BTC-27MAR20-9000-C,8568.81,55.98,0.044,1.0,0.0455,0.1,57.41,9.10451,-9.98313,2.4077,0.0003,0.43593
8943.76,BTC-26JUN20,1583060398779,open,0.0,457.4,0.0005,0.0125,0.0026937,73.2,0.0035,0.0,BTC-26JUN20-4000-P,8569.13,69.81,0.002,73.0,0.0035,44.0,76.52,2.00275,-0.62717,-0.52929,1e-05,-0.01579
8943.76,BTC-26JUN20,1583060398779,open,0.04,756.6,0.017,0.0715,0.03742046,73.89,0.036,0.0,BTC-26JUN20-14000-C,8569.13,72.97,0.036,50.8,0.039,32.3,74.9,13.91778,-4.39967,4.48931,7e-05,0.19418
8683.75,BTC-27MAR20,1583060398779,open,0.01,2568.6,0.0005,0.018,0.00545406,75.79,0.006,0.0,BTC-27MAR20-12000-C,8569.13,74.43,0.005,43.0,0.006,24.1,77.33,2.9852,-4.37174,0.37603,7e-05,0.06654
8943.76,BTC-26JUN20,1583060398779,open,0.09,492.0,0.0595,0.129,0.0897974,64.06,0.0875,0.0,BTC-26JUN20-8000-P,8569.13,62.41,0.0865,16.6,0.089,4.0,63.66,17.91622,-4.91007,-11.52014,0.00011,-0.31246
8683.75,BTC-27MAR20,1583060398779,open,0.0,2235.3,0.0005,0.0125,0.00295703,91.78,0.0025,0.0,BTC-27MAR20-14000-C,8569.13,89.36,0.0025,175.3,0.0035,49.0,94.38,1.72162,-3.05342,0.18777,4e-05,0.03346
8683.75,BTC-27MAR20,1583060398779,open,1.31,5.3,1.2585,1.3545,1.30390716,121.41,0.907,0.0,BTC-27MAR20-20000-P,8569.13,0.0,0.0005,1.0,0.0,0.0,0.0,0.49427,-1.15958,-14.13486,1e-05,-0.99222
8683.75,BTC-27MAR20,1583060398779,open,0.15,10.3,0.128,0.1755,0.15024406,59.24,0.174,0.0,BTC-27MAR20-7500-C,8569.13,40.92,0.1405,6.0,0.1715,6.0,88.1,5.54993,-6.35339,4.26621,0.00018,0.84327
8943.76,BTC-26JUN20,1583060398779,open,0.22,858.7,0.181,0.273,0.2226994,65.96,0.2255,0.0,BTC-26JUN20-10000-P,8569.13,64.53,0.2195,0.1,0.2285,0.1,68.54,20.06308,-5.66121,-21.97927,0.00012,-0.54478
8943.76,BTC-26JUN20,1583060398779,open,0.01,325.4,0.0005,0.026,0.00771267,99.68,0.0065,0.0,BTC-26JUN20-28000-C,8569.13,98.2,0.007,20.0,0.0085,24.0,101.22,4.43316,-1.89042,0.94797,2e-05,0.04081
8683.75,BTC-27MAR20,1583060398779,open,0.0,707.3,0.0005,0.0105,0.00072543,91.21,0.001,0.0,BTC-27MAR20-5000-P,8569.13,86.99,0.0005,3.0,0.001,49.1,95.27,0.52461,-0.92461,-0.05569,1e-05,-0.00832
8683.75,BTC-27MAR20,1583060398779,open,0.39,173.2,0.357,0.4235,0.38736939,75.86,0.318,0.0,BTC-27MAR20-12000-P,8569.13,0.0,0.1,1.0,0.0,0.0,0.0,2.99219,-4.386,-8.12973,7e-05,-0.93326
8943.76,BTC-26JUN20,1583060398779,open,1.04,1.0,0.981,1.0935,1.03142773,82.24,0.9,0.0,BTC-26JUN20-18000-P,8569.13,0.0,0.001,2.0,0.0,0.0,0.0,9.01207,-3.17087,-55.2553,4e-05,-0.89798
8943.76,BTC-26JUN20,1583060398779,open,0.02,608.6,0.006,0.0455,0.01881535,82.21,0.018,0.0,BTC-26JUN20-18000-C,8569.13,80.88,0.0175,24.0,0.02,44.0,83.37,9.00344,-3.16646,2.37887,4e-05,0.10188
8683.75,BTC-27MAR20,1583060398779,open,0.17,902.3,0.141,0.2035,0.16998637,60.9,0.159,0.0,BTC-27MAR20-10000-P,8569.13,48.97,0.1615,6.1,0.2015,5.0,96.17,6.75527,-7.95013,-5.87897,0.00021,-0.78502
8683.75,BTC-27MAR20,1583060398779,open,0.28,279.1,0.246,0.31,0.2754363,67.14,0.2605,0.0,BTC-27MAR20-11000-P,8569.13,0.0,0.2275,1.1,0.0,0.0,0.0,4.31138,-5.59342,-7.18218,0.00012,-0.89127
8683.75,BTC-27MAR20,1583060398779,open,0.0,154.1,0.0005,0.0105,8.04e-06,120.87,0.0005,0.0,BTC-27MAR20-30000-C,8569.13,0.0,0.0,0.0,0.001,44.0,174.65,0.01013,-0.02367,0.00064,0.0,0.00011
8683.75,BTC-27MAR20,1583060398779,open,1.08,0.0,1.0325,1.12,1.0737724,110.97,1.23,0.0,BTC-27MAR20-18000-P,8569.13,0.0,0.0125,1.0,0.0,0.0,0.0,0.62635,-1.34311,-12.70331,1e-05,-0.98981
8683.75,BTC-27MAR20,1583060398779,open,0.0,897.5,0.0005,0.0105,0.00071494,120.69,0.0005,0.0,BTC-27MAR20-20000-C,8569.13,116.24,0.0005,22.3,0.001,24.0,125.29,0.47522,-1.10834,0.04138,1e-05,0.00744
8683.75,BTC-27MAR20,1583060398779,open,0.0,267.1,0.0005,0.0105,3.52e-06,121.01,0.0005,0.0,BTC-27MAR20-32000-C,8569.13,0.0,0.0,0.0,0.0005,2.3,170.3,0.00483,-0.0113,0.00029,0.0,5e-05
